id,tributary,date,sex,length,floy_num,tag_col,PIT,site,group
WCR2019_0038,Trout Creek,5/4/2019,Female ,480,566,Pink,1.26057e+11,NA,4
WCR2019_0046,Trout Creek,5/5/2019,Male ,334,29,Orange,1.26057e+11,NA,5
WCR2019_0059,Trout Creek,5/10/2019,Male ,460,35,Orange,1.26057e+11,NA,7
WCR2019_0068,Trout Creek,5/11/2019,Male ,437,433,Green,1.26057e+11,NA,3
WCR2019_0085,Trout Creek,5/11/2019,Female ,477,45,Orange,1.26057e+11,NA,4
WCR2019_0091,Trout Creek,5/11/2019,Female ,468,49,Orange,1.26057e+11,NA,6
WCR2019_0095,Trout,5/11/2019,Female ,487,NA,,NA,NA,7
WCR2019_0098,Middle Creek,5/12/2019,Male ,456,52,Orange,1.26057e+11,NA,2
WCR2019_0115,Trout Creek,5/12/2019,Female ,464,63,Orange,1.26057e+11,NA,5
WCR2019_0138,Trout Creek,5/12/2019,Male ,396,606,Pink,1.26057e+11,NA,3
WCR2019_0139,Trout Creek,5/12/2019,Female ,455,74,Orange,1.26057e+11,NA,2
WCR2019_0148,Trout Creek,5/13/2019,Male ,476,609,Pink,1.26057e+11,NA,7
WCR2019_0150,Trout Creek,5/13/2019,Male ,446,82,Orange,1.26057e+11,NA,2
WCR2019_0154,Trout Creek,5/13/2019,Female ,466,84,Orange,1.26057e+11,NA,6
WCR2019_0167,Trout Creek,5/13/2019,Female ,480,89,Orange,1.26057e+11,NA,4
WCR2019_0175,Trout Creek,5/13/2019,Female ,467,621,Pink,1.26057e+11,NA,4
WCR2019_0196,Trout Creek,5/13/2019,Female ,486,642,Pink,1.26057e+11,NA,2
WCR2019_0208,Trout Creek,5/14/2019,Female ,495,99,Orange,1.26057e+11,NA,7
WCR2019_0209,Trout Creek,5/14/2019,Male ,436,674,Pink,1.26057e+11,NA,4
WCR2019_0212,Trout Creek,5/15/2019,Female ,504,671,Pink,1.26057e+11,NA,5
WCR2019_0216,Trout Creek,5/15/2019,Male ,394,668,Pink,1.26057e+11,NA,8
WCR2019_0224,Trout Creek,5/16/2019,Male ,445,95,Orange,1.26057e+11,NA,6
WCR2019_0225,Trout Creek,5/16/2019,Female ,428,94,Orange,1.26057e+11,NA,2
WCR2019_0246,Trout Creek,5/20/2019,Female ,460,106,Orange,1.26057e+11,NA,7
WCR2019_0257,Trout Creek,5/21/2019,Male ,408,680,Pink,1.26057e+11,NA,3
WCR2019_0259,Trout Creek,5/21/2019,Female ,485,110,Orange,1.26057e+11,NA,8
WCR2019_0264,Trout Creek,5/21/2019,Female ,487,112,Orange,1.26057e+11,NA,8
WCR2019_0267,Trout Creek,5/22/2019,Female ,480,685,Pink,1.26057e+11,NA,4
WCR2019_0281,Trout Creek,5/22/2019,Male ,454,120,Orange,1.26057e+11,NA,5
WCR2019_0282,Trout Creek,5/22/2019,Female ,450,691,Pink,1.26057e+11,NA,2
WCR2019_0290,Trout Creek,5/22/2019,Female ,465,121,Orange,1.26057e+11,NA,5
WCR2019_0294,Trout Creek,5/22/2019,Female ,464,699,Pink,1.26057e+11,NA,8
WCR2019_0298,Trout Creek,5/23/2019,Female ,480,702,Pink,1.26057e+11,NA,5
WCR2019_0301,Trout Creek,5/23/2019,Female ,412,124,Orange,1.26057e+11,NA,6
WCR2019_0306,Trout Creek,5/23/2019,Female ,431,705,Pink,1.26057e+11,NA,4
WCR2019_0333,Trout Creek,5/24/2019,Female ,489,716,Pink,1.26057e+11,NA,5
WCR2019_0337,Trout Creek,5/24/2019,Female ,431,137,Orange,1.26057e+11,NA,5
WCR2019_0347,Trout Creek,5/24/2019,Female ,465,140,Orange,1.26057e+11,NA,7
WCR2019_0354,Trout Creek,5/24/2019,Female ,462,726,Pink,1.26057e+11,NA,5
WCR2019_0355,Trout Creek,5/24/2019,Female ,477,145,Orange,1.26057e+11,NA,8
WCR2019_0358,Trout Creek,5/24/2019,Male ,430,728,Pink,1.26057e+11,NA,1
WCR2019_0370,Trout Creek,5/24/2019,Female ,376,152,Orange,1.26057e+11,NA,1
WCR2019_0371,Trout Creek,5/24/2019,Male ,330,153,Orange,1.26057e+11,NA,1
WCR2019_0396,Trout Creek,5/24/2019,Female ,486,738,Pink,1.26057e+11,NA,2
WCR2019_0405,Trout Creek,5/24/2019,Male ,465,418,Green,1.26057e+11,NA,2
WCR2019_0412,Trout Creek,5/24/2019,Male ,411,180,Orange,1.26057e+11,NA,7
WCR2019_0430,Trout Creek,5/24/2019,Female ,435,192,Orange,1.26057e+11,NA,8
WCR2019_0436,Trout Creek,5/25/2019,Female ,427,196,Orange,1.26057e+11,NA,5
WCR2019_0448,Trout Creek,5/25/2019,Female ,482,205,Orange,1.26057e+11,NA,1
WCR2019_0458,Trout Creek,5/25/2019,Female ,470,215,Orange,1.26057e+11,NA,6
WCR2019_0462,Trout Creek,5/25/2019,Female ,430,219,Orange,1.26057e+11,NA,2
WCR2019_0469,Trout Creek,5/25/2019,Female ,464,225,Orange,1.26057e+11,NA,4
WCR2019_0472,Trout Creek,5/25/2019,Male ,344,228,Orange,1.26057e+11,NA,5
WCR2019_0474,Trout Creek,5/25/2019,Female ,424,424,Green,1.26057e+11,NA,1
WCR2019_0496,Trout Creek,5/25/2019,Female ,438,249,Orange,1.26057e+11,NA,7
WCR2019_0503,Trout Creek,5/25/2019,Female ,466,256,Orange,1.26057e+11,NA,7
WCR2019_0506,Trout Creek,5/25/2019,Male ,390,258,Orange,1.26057e+11,NA,1
WCR2019_0518,Trout Creek,5/26/2019,Male ,475,268,Orange,1.26057e+11,NA,2
WCR2019_0519,Trout Creek,5/26/2019,Male ,460,269,Orange,1.26057e+11,NA,6
WCR2019_0532,Trout Creek,5/26/2019,Female ,440,279,Orange,1.26057e+11,NA,8
WCR2019_0540,Trout Creek,5/26/2019,Female ,431,458,Green,1.26057e+11,NA,7
WCR2019_0546,Trout Creek,5/26/2019,Female ,461,292,Orange,1.26057e+11,NA,6
WCR2019_0556,Trout Creek,5/26/2019,Female ,444,300,Orange,1.26057e+11,NA,7
WCR2019_0560,Trout Creek,5/26/2019,Male ,445,304,Orange,1.26057e+11,NA,3
WCR2019_0566,Trout Creek,5/26/2019,Female ,472,310,Orange,1.26057e+11,NA,6
WCR2019_0570,Trout Creek,5/26/2019,Female ,441,314,Orange,1.26057e+11,NA,3
WCR2019_0572,Trout Creek,5/26/2019,Male ,441,316,Orange,1.26057e+11,NA,6
WCR2019_0576,Trout Creek,5/26/2019,Female ,503,319,Orange,1.26057e+11,NA,6
WCR2019_0579,Trout Creek,5/26/2019,Female ,481,322,Orange,1.26057e+11,NA,6
WCR2019_0592,Trout Creek,5/26/2019,Male ,425,462,Green,1.26057e+11,NA,1
WCR2019_0594,Trout Creek,5/26/2019,Female ,483,336,Orange,1.26057e+11,NA,1
WCR2019_0601,Trout Creek,5/26/2019,Female ,457,343,Orange,1.26057e+11,NA,2
WCR2019_0607,Trout Creek,5/26/2019,Female ,443,349,Orange,1.26057e+11,NA,1
WCR2019_0609,Middle Creek,5/29/2019,Male ,476,351,Orange,1.26057e+11,NA,3
WCR2019_0613,Trout Creek,6/2/2019,Female ,415,355,Orange,1.26057e+11,NA,3
WCR2019_0616,Trout Creek,6/7/2019,Female ,416,357,Orange,1.26057e+11,NA,6
WCR2019_0622,Trout Creek,6/13/2019,Female ,497,361,Orange,1.26057e+11,NA,6
WCR2019_0633,Middle Creek,6/21/2019,Female ,454,372,Orange,1.26057e+11,NA,5
WCR2019_0638,Trout Creek,6/24/2019,Male ,459,375,Orange,1.26057e+11,NA,5
WCR2019_0659,Trout,8/17/2019,NA,34,NA,NA,NA,Site 1,4
WCR2019_0666,Trout,8/17/2019,NA,35,NA,NA,NA,Site 1,5
WCR2019_0670,Trout,8/17/2019,NA,37,NA,NA,NA,Site 1,2
WCR2019_0677,Trout,8/17/2019,NA,31,NA,NA,NA,Site 1,1
WCR2019_0683,Trout,8/17/2019,NA,29,NA,NA,NA,Site 2,6
WCR2019_0706,Trout,8/17/2019,NA,35,NA,NA,NA,Site 2,8
WCR2019_0717,Trout,8/17/2019,NA,43,NA,NA,NA,Site 3,1
WCR2019_0729,Trout,8/17/2019,NA,29,NA,NA,NA,Site 3,3
WCR2019_0738,Trout,8/17/2019,NA,32,NA,NA,NA,Site 3,4
WCR2019_0745,Trout,8/17/2019,NA,49,NA,NA,NA,Site 3,6
WCR2019_0789,Trout,8/26/2019,NA,31,NA,NA,NA,Site 1,1
WCR2019_0791,Trout,8/26/2019,NA,38,NA,NA,NA,Site 1,4
WCR2019_0801,Trout,8/26/2019,NA,28,NA,NA,NA,Site 1,3
WCR2019_0804,Trout,8/26/2019,NA,39,NA,NA,NA,Site 1,1
WCR2019_0818,Trout,8/26/2019,NA,32,NA,NA,NA,Site 1,2
WCR2019_0829,Trout,8/26/2019,NA,36,NA,NA,NA,Site 2,8
WCR2019_0853,Trout,8/26/2019,NA,46,NA,NA,NA,Site 2,3
WCR2019_0866,Trout,8/26/2019,NA,31,NA,NA,NA,Site 3,4
WCR2019_0871,Trout,8/26/2019,NA,42,NA,NA,NA,Site 3,8
WCR2019_0880,Trout,8/26/2019,NA,44,NA,NA,NA,Site 3,6
WCR2019_0885,Trout,8/26/2019,NA,39,NA,NA,NA,Site 3,1
WCR2019_0942,Trout,9/4/2019,NA,50,NA,NA,NA,Site 1,5
WCR2019_0945,Trout,9/4/2019,NA,27,NA,NA,NA,Site 1,3
WCR2019_0969,Trout,9/4/2019,NA,36,NA,NA,NA,Site 2,8
WCR2019_0970,Trout,9/4/2019,NA,41,NA,NA,NA,Site 2,1
WCR2019_0977,Trout,9/4/2019,NA,33,NA,NA,NA,Site 2,6
WCR2019_0982,Trout,9/4/2019,NA,38,NA,NA,NA,Site 2,1
WCR2019_0985,Trout,9/4/2019,NA,38,NA,NA,NA,Site 2,5
WCR2019_0988,Trout,9/4/2019,NA,33,NA,NA,NA,Site 2,6
WCR2019_0993,Trout,9/4/2019,NA,54,NA,NA,NA,Site 2,7
WCR2019_1078,Trout,9/12/2019,NA,30,NA,NA,NA,Site 1,3
WCR2019_1088,Trout,9/12/2019,NA,64,NA,NA,NA,Site 1,3
WCR2019_1100,Trout,9/12/2019,NA,44,NA,NA,NA,Site 1,1
WCR2019_1130,Trout,9/12/2019,NA,31,NA,NA,NA,Site 2,7
WCR2019_1133,Trout,9/12/2019,NA,55,NA,NA,NA,Site 2,8
WCR2019_1154,Trout,9/12/2019,NA,43,NA,NA,NA,Site 3,8
WCR2019_1160,Trout,9/12/2019,NA,48,NA,NA,NA,Site 3,7
WCR2019_1162,Trout,9/12/2019,NA,38,NA,NA,NA,Site 3,7
WCR2019_1175,Trout,9/12/2019,NA,43,NA,NA,NA,Site 3,3
WCR2019_1338,Trout,9/21/2019,NA,40,NA,NA,NA,Site 1,2
WCR2019_1389,Trout,9/21/2019,NA,46,NA,NA,NA,Site 2,1
WCR2019_1395,Trout,9/21/2019,NA,38,NA,NA,NA,Site 3,8
WCR2019_1399,Trout,9/21/2019,NA,27,NA,NA,NA,Site 3,3
WCR2019_1402,Trout,9/21/2019,NA,53,NA,NA,NA,Site 3,1
WCR2019_1411,Trout,9/21/2019,NA,39,NA,NA,NA,Site 3,7
WCR2019_1477,Trout ,9/27/2019,NA,48,NA,NA,NA,Site 1 ,7
WCR2019_1480,Trout,9/27/2019,NA,29,NA,NA,NA,Site 1,1
WCR2019_1487,Trout ,9/27/2019,NA,52,NA,NA,NA,Site 1,6
WCR2019_1507,Trout ,9/27/2019,NA,44,NA,NA,NA,Site 1,7
WCR2019_1512,Trout,9/27/2019,NA,49,NA,NA,NA,Site 2,5
WCR2019_1515,Trout ,9/27/2019,NA,54,NA,NA,NA,Site 2,8
WCR2019_1535,Trout ,9/27/2019,NA,46,NA,NA,NA,Site 2,1
WCR2019_1542,Trout,9/27/2019,NA,48,NA,NA,NA,Site 2,6
WCR2019_1558,Trout ,9/27/2019,NA,45,NA,NA,NA,Site 3,7
WCR2019_1566,Trout ,9/27/2019,NA,30,NA,NA,NA,Site 3,1
WCR2019_1641,Trout ,10/3/2019,NA,49,NA,NA,NA,Site 1,2
WCR2019_1663,Trout,10/3/2019,NA,53,NA,NA,NA,Site 2,4
WCR2019_1676,Trout ,10/3/2019,NA,32,NA,NA,NA,Site 3,8
WCR2019_1753,Trout,10/12/2019,NA,53,NA,NA,NA,Site 1,4
WCR2019_1771,Trout,10/12/2019,NA,40,NA,NA,NA,Site 2,1
WCR2019_1773,Trout,10/12/2019,NA,38,NA,NA,NA,Site 2,5
