id,tributary,date,sex,length,floy_num,tag_col,PIT,site,group
WCR2019_0086,Trout Creek,5/11/2019,Female ,455,46,Orange,1.26057e+11,NA,8
WCR2019_0109,Trout Creek,5/12/2019,Male ,411,591,Pink,1.26057e+11,NA,3
WCR2019_0111,Trout Creek,5/12/2019,Female ,464,61,Orange,1.26057e+11,NA,2
WCR2019_0112,Trout Creek,5/12/2019,Female ,460,593,Pink,1.26057e+11,NA,2
WCR2019_0116,Trout Creek,5/12/2019,Female ,466,64,Orange,1.26057e+11,NA,7
WCR2019_0124,Trout Creek,5/12/2019,Male ,424,599,Pink,1.26057e+11,NA,8
WCR2019_0137,Trout Creek,5/12/2019,Female ,448,605,Pink,1.26057e+11,NA,3
WCR2019_0143,Trout Creek,5/13/2019,Female ,451,77,Orange,1.26057e+11,NA,5
WCR2019_0145,Trout Creek,5/13/2019,Female ,475,79,Orange,1.26057e+11,NA,6
WCR2019_0152,Trout Creek,5/13/2019,Female ,506,83,Orange,1.26057e+11,NA,8
WCR2019_0155,Trout Creek,5/13/2019,Male ,407,85,Orange,1.26057e+11,NA,7
WCR2019_0174,Trout Creek,5/13/2019,Female ,495,622,Pink,1.26057e+11,NA,6
WCR2019_0181,Trout Creek,5/13/2019,Female ,449,628,Pink,1.26057e+11,NA,6
WCR2019_0185,Trout Creek,5/13/2019,Female ,424,632,Pink,1.26057e+11,NA,7
WCR2019_0189,Trout Creek,5/13/2019,Female ,388,636,Pink,1.26057e+11,NA,1
WCR2019_0204,Trout Creek,5/13/2019,Male ,358,645,Pink,1.26057e+11,NA,7
WCR2019_0205,Trout Creek,5/13/2019,Male ,436,644,Pink,1.26057e+11,NA,4
WCR2019_0206,Trout Creek,5/13/2019,Male ,511,448,Green,1.26057e+11,NA,2
WCR2019_0230,Middle,5/17/2019,Male,485,NA,,NA,NA,8
WCR2019_0255,Trout Creek,5/21/2019,Female ,453,679,Pink,1.26057e+11,NA,2
WCR2019_0263,Trout Creek,5/21/2019,Female ,467,683,Pink,1.26057e+11,NA,6
WCR2019_0275,Trout Creek,5/22/2019,Female ,443,117,Orange,1.26057e+11,NA,4
WCR2019_0284,Trout Creek,5/22/2019,Female ,438,121,Orange,1.26057e+11,NA,4
WCR2019_0285,Trout Creek,5/22/2019,Male ,486,694,Pink,1.26057e+11,NA,1
WCR2019_0292,Trout Creek,5/22/2019,Female ,448,403,Green,1.26057e+11,NA,1
WCR2019_0318,Trout Creek,5/24/2019,Female ,444,708,Pink,1.26057e+11,NA,8
WCR2019_0327,Trout Creek,5/24/2019,Male ,460,713,Pink,1.26057e+11,NA,1
WCR2019_0331,Trout Creek,5/24/2019,Male ,378,411,Green,1.26057e+11,NA,8
WCR2019_0342,Trout Creek,5/24/2019,Female ,495,138,Orange,1.26057e+11,NA,3
WCR2019_0345,Trout Creek,5/24/2019,Female ,471,723,Pink,1.26057e+11,NA,1
WCR2019_0348,Trout Creek,5/24/2019,Female ,374,724,Pink,1.26057e+11,NA,5
WCR2019_0369,Trout Creek,5/24/2019,Female ,420,733,Pink,1.26057e+11,NA,2
WCR2019_0378,Trout Creek,5/24/2019,Female ,440,160,Orange,1.26057e+11,NA,1
WCR2019_0403,Trout Creek,5/24/2019,Female ,420,417,Green,1.26057e+11,NA,1
WCR2019_0410,Trout Creek,5/24/2019,Female ,476,742,Pink,1.26057e+11,NA,3
WCR2019_0422,Trout Creek,5/24/2019,Female ,457,186,Orange,1.26057e+11,NA,3
WCR2019_0429,Trout Creek,5/24/2019,Female ,435,191,Orange,1.26057e+11,NA,4
WCR2019_0445,Trout Creek,5/25/2019,Male ,443,203,Orange,1.26057e+11,NA,7
WCR2019_0450,Trout Creek,5/25/2019,Female ,481,207,Orange,1.26057e+11,NA,8
WCR2019_0466,Trout Creek,5/25/2019,Female ,474,222,Orange,1.26057e+11,NA,4
WCR2019_0475,Trout Creek,5/25/2019,Male ,420,230,Orange,1.26057e+11,NA,6
WCR2019_0478,Trout Creek,5/25/2019,Female ,396,233,Orange,1.26057e+11,NA,6
WCR2019_0481,Trout Creek,5/25/2019,Female ,410,236,Orange,1.26057e+11,NA,5
WCR2019_0488,Trout Creek,5/25/2019,Female ,476,243,Orange,1.26057e+11,NA,7
WCR2019_0491,Trout Creek,5/25/2019,Female ,397,244,Orange,1.26057e+11,NA,8
WCR2019_0493,Trout Creek,5/25/2019,Female ,526,246,Orange,1.26057e+11,NA,2
WCR2019_0495,Trout Creek,5/25/2019,Male ,489,248,Orange,1.26057e+11,NA,2
WCR2019_0520,Trout Creek,5/26/2019,Female ,463,270,Orange,1.26057e+11,NA,2
WCR2019_0530,Trout Creek,5/26/2019,Female ,425,457,Green,1.26057e+11,NA,4
WCR2019_0533,Trout Creek,5/26/2019,Female ,495,280,Orange,1.26057e+11,NA,4
WCR2019_0536,Trout Creek,5/26/2019,Female ,480,283,Orange,1.26057e+11,NA,5
WCR2019_0541,Trout Creek,5/26/2019,Female ,449,287,Orange,1.26057e+11,NA,8
WCR2019_0551,Trout Creek,5/26/2019,Male ,371,296,Orange,1.26057e+11,NA,2
WCR2019_0578,Trout Creek,5/26/2019,Male ,381,321,Orange,1.26057e+11,NA,7
WCR2019_0590,Trout Creek,5/26/2019,Female ,462,333,Orange,1.26057e+11,NA,2
WCR2019_0593,Trout Creek,5/26/2019,Female ,412,335,Orange,1.26057e+11,NA,2
WCR2019_0603,Trout Creek,5/26/2019,Female ,460,345,Orange,1.26057e+11,NA,7
WCR2019_0610,Middle Creek,5/29/2019,Male ,504,352,Orange,1.26057e+11,NA,5
WCR2019_0627,Middle Creek,6/14/2019,Male ,453,366,Orange,1.26057e+11,NA,7
WCR2019_0632,Trout Creek,6/18/2019,Female ,446,371,Orange,1.26057e+11,NA,2
WCR2019_0645,Middle Creek,7/9/2019,Male ,450,471,Green,1.26057e+11,NA,1
WCR2019_0654,Trout,8/17/2019,NA,28,NA,NA,NA,Site 1,2
WCR2019_0660,Trout,8/17/2019,NA,31,NA,NA,NA,Site 1,2
WCR2019_0671,Trout,8/17/2019,NA,41,NA,NA,NA,Site 1,2
WCR2019_0693,Trout,8/17/2019,NA,30,NA,NA,NA,Site 2,8
WCR2019_0712,Trout,8/17/2019,NA,32,NA,NA,NA,Site 2,6
WCR2019_0718,Trout,8/17/2019,NA,46,NA,NA,NA,Site 3,2
WCR2019_0726,Trout,8/17/2019,NA,36,NA,NA,NA,Site 3,8
WCR2019_0742,Trout,8/17/2019,NA,40,NA,NA,NA,Site 3,2
WCR2019_0792,Trout,8/26/2019,NA,41,NA,NA,NA,Site 1,6
WCR2019_0836,Trout,8/26/2019,NA,36,NA,NA,NA,Site 2,1
WCR2019_0847,Trout,8/26/2019,NA,28,NA,NA,NA,Site 2,3
WCR2019_0849,Trout,8/26/2019,NA,31,NA,NA,NA,Site 2,4
WCR2019_0870,Trout,8/26/2019,NA,42,NA,NA,NA,Site 3,1
WCR2019_0874,Trout,8/26/2019,NA,29,NA,NA,NA,Site 3,1
WCR2019_0936,Trout,9/4/2019,NA,36,NA,NA,NA,Site 1,6
WCR2019_0941,Trout,9/4/2019,NA,36,NA,NA,NA,Site 1,3
WCR2019_0965,Trout,9/4/2019,NA,50,NA,NA,NA,Site 2,8
WCR2019_0978,Trout,9/4/2019,NA,32,NA,NA,NA,Site 2,6
WCR2019_0997,Trout,9/4/2019,NA,45,NA,NA,NA,Site 3,6
WCR2019_1011,Trout,9/4/2019,NA,46,NA,NA,NA,Site 3,8
WCR2019_1015,Trout,9/4/2019,NA,33,NA,NA,NA,Site 3,2
WCR2019_1020,Trout,9/4/2019,NA,49,NA,NA,NA,Site 3,1
WCR2019_1023,Trout,9/4/2019,NA,39,NA,NA,NA,Site 3,4
WCR2019_1082,Trout,9/12/2019,NA,51,NA,NA,NA,Site 1,1
WCR2019_1083,Trout,9/12/2019,NA,45,NA,NA,NA,Site 1,2
WCR2019_1107,Trout,9/12/2019,NA,48,NA,NA,NA,Site 1,6
WCR2019_1111,Trout,9/12/2019,NA,39,NA,NA,NA,Site 2,4
WCR2019_1118,Trout,9/12/2019,NA,34,NA,NA,NA,Site 2,8
WCR2019_1120,Trout,9/12/2019,NA,38,NA,NA,NA,Site 2,8
WCR2019_1123,Trout,9/12/2019,NA,58,NA,NA,NA,Site 2,2
WCR2019_1125,Trout,9/12/2019,NA,58,NA,NA,NA,Site 2,5
WCR2019_1126,Trout,9/12/2019,NA,52,NA,NA,NA,Site 2,1
WCR2019_1129,Trout,9/12/2019,NA,41,NA,NA,NA,Site 2,5
WCR2019_1137,Trout,9/12/2019,NA,38,NA,NA,NA,Site 2,5
WCR2019_1144,Trout,9/12/2019,NA,39,NA,NA,NA,Site 2,6
WCR2019_1163,Trout,9/12/2019,NA,37,NA,NA,NA,Site 3,8
WCR2019_1167,Trout,9/12/2019,NA,30,NA,NA,NA,Site 3,6
WCR2019_1331,Trout,9/21/2019,NA,50,NA,NA,NA,Site 1,6
WCR2019_1332,Trout,9/21/2019,NA,53,NA,NA,NA,Site 1,1
WCR2019_1335,Trout,9/21/2019,NA,39,NA,NA,NA,Site 1,3
WCR2019_1336,Trout,9/21/2019,NA,46,NA,NA,NA,Site 1,7
WCR2019_1340,Trout,9/21/2019,NA,40,NA,NA,NA,Site 1,5
WCR2019_1354,Trout,9/21/2019,NA,45,NA,NA,NA,Site 1,3
WCR2019_1359,Trout,9/21/2019,NA,46,NA,NA,NA,Site 2,4
WCR2019_1365,Trout,9/21/2019,NA,35,NA,NA,NA,Site 2,8
WCR2019_1377,Trout,9/21/2019,NA,48,NA,NA,NA,Site 2,8
WCR2019_1383,Trout,9/21/2019,NA,29,NA,NA,NA,Site 2,3
WCR2019_1385,Trout,9/21/2019,NA,53,NA,NA,NA,Site 2,1
WCR2019_1394,Trout,9/21/2019,NA,48,NA,NA,NA,Site 3,5
WCR2019_1398,Trout,9/21/2019,NA,31,NA,NA,NA,Site 3,7
WCR2019_1405,Trout,9/21/2019,NA,47,NA,NA,NA,Site 3,3
WCR2019_1415,Trout,9/21/2019,NA,40,NA,NA,NA,Site 3,8
WCR2019_1416,Trout,9/21/2019,NA,47,NA,NA,NA,Site 3,3
WCR2019_1484,Trout,9/27/2019,NA,51,NA,NA,NA,Site 1,6
WCR2019_1485,Trout ,9/27/2019,NA,46,NA,NA,NA,Site 1,7
WCR2019_1502,Trout,9/27/2019,NA,31,NA,NA,NA,Site 1,6
WCR2019_1504,Trout,9/27/2019,NA,41,NA,NA,NA,Site 1,2
WCR2019_1519,Trout ,9/27/2019,NA,48,NA,NA,NA,Site 2,4
WCR2019_1534,Trout,9/27/2019,NA,60,NA,NA,NA,Site 2,8
WCR2019_1546,Trout ,9/27/2019,NA,55,NA,NA,NA,Site 3,2
WCR2019_1569,Trout,9/27/2019,NA,48,NA,NA,NA,Site 3,1
WCR2019_1638,Trout,10/3/2019,NA,46,NA,NA,NA,Site 1,7
WCR2019_1640,Trout,10/3/2019,NA,37,NA,NA,NA,Site 1,4
WCR2019_1658,Trout ,10/3/2019,NA,46,NA,NA,NA,Site 2,2
WCR2019_1667,Trout,10/3/2019,NA,38,NA,NA,NA,Site 2,1
WCR2019_1668,Trout ,10/3/2019,NA,53,NA,NA,NA,Site 3,1
WCR2019_1679,Trout,10/3/2019,NA,49,NA,NA,NA,Site 3,3
WCR2019_1684,Trout ,10/3/2019,NA,49,NA,NA,NA,Site 3,8
WCR2019_1744,Trout ,10/12/2019,NA,42,NA,NA,NA,Site 1,3
WCR2019_1749,Trout,10/12/2019,NA,46,NA,NA,NA,Site 1,7
WCR2019_1754,Trout ,10/12/2019,NA,44,NA,NA,NA,Site 1,2
WCR2019_1756,Trout ,10/12/2019,NA,49,NA,NA,NA,Site 1,8
WCR2019_1757,Trout,10/12/2019,NA,46,NA,NA,NA,Site 1,1
WCR2019_1762,Trout ,10/12/2019,NA,43,NA,NA,NA,Site 1,5
WCR2019_1766,Trout ,10/12/2019,NA,47,NA,NA,NA,Site 2,1
WCR2019_1774,Trout ,10/12/2019,NA,38,NA,NA,NA,Site 2,2
WCR2019_1780,Trout ,10/12/2019,NA,42,NA,NA,NA,Site 2,6
WCR2019_1782,Trout ,10/12/2019,NA,54,NA,NA,NA,Site 2,2
WCR2019_1800,Trout ,10/12/2019,NA,61,NA,NA,NA,Site 3,3
