id,tributary,date,sex,length,floy_num,tag_col,PIT,site,group
WCR2019_0047,Trout Creek,5/5/2019,Male ,484,429,Green,1.26057e+11,NA,1
WCR2019_0051,Trout Creek,5/7/2019,Female ,429,31,Orange,1.26057e+11,NA,3
WCR2019_0052,Trout Creek,5/7/2019,Female ,442,32,Orange,1.26057e+11,NA,7
WCR2019_0053,Trout Creek,5/7/2019,Female ,446,33,Orange,1.26057e+11,NA,6
WCR2019_0064,Trout Creek,5/10/2019,Female ,386,432,Green,1.26057e+11,NA,8
WCR2019_0077,Trout Creek,5/11/2019,Female ,486,43,Orange,1.26057e+11,NA,1
WCR2019_0084,Trout Creek,5/11/2019,Male ,479,585,Pink,1.26057e+11,NA,4
WCR2019_0089,Trout Creek,5/11/2019,Female ,455,48,Orange,1.26057e+11,NA,1
WCR2019_0110,Trout Creek,5/12/2019,Male ,406,592,Pink,1.26057e+11,NA,1
WCR2019_0113,Trout Creek,5/12/2019,Female ,467,594,Pink,1.26057e+11,NA,3
WCR2019_0141,Trout Creek,5/12/2019,Female ,504,607,Pink,1.26057e+11,NA,1
WCR2019_0142,Trout Creek,5/12/2019,Female ,450,76,Orange,1.26057e+11,NA,1
WCR2019_0149,Trout Creek,5/13/2019,Male ,472,81,Orange,1.26057e+11,NA,5
WCR2019_0156,Trout Creek,5/13/2019,Male ,415,612,Pink,1.26057e+11,NA,6
WCR2019_0162,Trout Creek,5/13/2019,Male ,406,615,Pink,1.26057e+11,NA,7
WCR2019_0170,Trout Creek,5/13/2019,Male ,468,90,Orange,1.26057e+11,NA,8
WCR2019_0173,Trout Creek,5/13/2019,Male ,433,623,Pink,1.26057e+11,NA,8
WCR2019_0179,Trout Creek,5/13/2019,Female ,457,91,Orange,1.26057e+11,NA,7
WCR2019_0186,Trout Creek,5/13/2019,Female ,477,633,Pink,1.26057e+11,NA,4
WCR2019_0198,Trout Creek,5/13/2019,Male ,452,650,Pink,1.26057e+11,NA,5
WCR2019_0202,Trout Creek,5/13/2019,Male ,444,647,Pink,1.26057e+11,NA,3
WCR2019_0215,Trout Creek,5/15/2019,Female ,485,669,Pink,1.26057e+11,NA,6
WCR2019_0220,Trout Creek,5/15/2019,Female ,474,665,Pink,1.26057e+11,NA,8
WCR2019_0226,Trout Creek,5/16/2019,Female ,426,93,Orange,1.26057e+11,NA,1
WCR2019_0239,Trout,5/20/2019,Male,485,657,Pink,126057505432,NA,2
WCR2019_0240,Trout Creek,5/20/2019,Male ,462,104,Orange,1.26057e+11,NA,3
WCR2019_0245,Trout Creek,5/20/2019,Female ,442,653,Pink,1.26057e+11,NA,8
WCR2019_0266,Trout Creek,5/21/2019,Female ,463,113,Orange,1.26057e+11,NA,2
WCR2019_0277,Trout Creek,5/22/2019,Female ,405,119,Orange,1.26057e+11,NA,3
WCR2019_0289,Trout Creek,5/22/2019,Female ,497,401,Green,1.26057e+11,NA,2
WCR2019_0299,Trout Creek,5/23/2019,Male ,350,123,Orange,1.26057e+11,NA,1
WCR2019_0310,Trout Creek,5/23/2019,Female ,495,404,Green,1.26057e+11,NA,3
WCR2019_0314,Trout Creek,5/23/2019,Female ,438,132,Orange,1.26057e+11,NA,8
WCR2019_0323,Trout Creek,5/24/2019,Male ,471,711,Pink,1.26057e+11,NA,3
WCR2019_0341,Trout Creek,5/24/2019,Male ,373,721,Pink,1.26057e+11,NA,3
WCR2019_0343,Trout Creek,5/24/2019,Female ,456,722,Pink,1.26057e+11,NA,6
WCR2019_0367,Trout Creek,5/24/2019,Female ,497,731,Pink,1.26057e+11,NA,2
WCR2019_0375,Trout Creek,5/24/2019,Female ,448,157,Orange,1.26057e+11,NA,5
WCR2019_0387,Trout Creek,5/24/2019,Female ,436,167,Orange,1.26057e+11,NA,8
WCR2019_0391,Trout Creek,5/24/2019,Female ,456,169,Orange,1.26057e+11,NA,2
WCR2019_0400,Trout Creek,5/24/2019,Male ,467,174,Orange,1.26057e+11,NA,2
WCR2019_0402,Trout Creek,5/24/2019,Female ,416,176,Orange,1.26057e+11,NA,6
WCR2019_0406,Trout Creek,5/24/2019,Female ,474,178,Orange,1.26057e+11,NA,7
WCR2019_0413,Trout Creek,5/24/2019,Male ,389,181,Orange,1.26057e+11,NA,8
WCR2019_0421,Trout Creek,5/24/2019,Female ,453,185,Orange,1.26057e+11,NA,3
WCR2019_0438,Trout Creek,5/25/2019,Female ,466,198,Orange,1.26057e+11,NA,2
WCR2019_0461,Trout Creek,5/25/2019,Male ,381,218,Orange,1.26057e+11,NA,4
WCR2019_0479,Trout Creek,5/25/2019,Female ,469,234,Orange,1.26057e+11,NA,1
WCR2019_0482,Trout Creek,5/25/2019,Female ,460,237,Orange,1.26057e+11,NA,8
WCR2019_0490,Trout Creek,5/25/2019,Male ,401,451,Green,1.26057e+11,NA,1
WCR2019_0492,Trout Creek,5/25/2019,Female ,479,245,Orange,1.26057e+11,NA,1
WCR2019_0497,Trout Creek,5/25/2019,Male ,365,250,Orange,1.26057e+11,NA,5
WCR2019_0508,Trout Creek,5/25/2019,Female ,423,260,Orange,1.26057e+11,NA,8
WCR2019_0522,Trout Creek,5/26/2019,Female ,434,271,Orange,1.26057e+11,NA,8
WCR2019_0534,Trout Creek,5/26/2019,Female ,458,281,Orange,1.26057e+11,NA,2
WCR2019_0542,Trout Creek,5/26/2019,Female ,488,288,Orange,1.26057e+11,NA,5
WCR2019_0543,Trout Creek,5/26/2019,Female ,461,289,Orange,1.26057e+11,NA,8
WCR2019_0549,Trout Creek,5/26/2019,Female ,464,294,Orange,1.26057e+11,NA,7
WCR2019_0559,Trout Creek,5/26/2019,Female ,404,303,Orange,1.26057e+11,NA,2
WCR2019_0562,Trout Creek,5/26/2019,Male ,395,306,Orange,1.26057e+11,NA,6
WCR2019_0565,Trout Creek,5/26/2019,Female ,465,309,Orange,1.26057e+11,NA,7
WCR2019_0571,Trout Creek,5/26/2019,Female ,458,315,Orange,1.26057e+11,NA,7
WCR2019_0573,Trout Creek,5/26/2019,Female ,504,317,Orange,1.26057e+11,NA,1
WCR2019_0582,Trout Creek,5/26/2019,Female ,450,325,Orange,1.26057e+11,NA,8
WCR2019_0597,Trout Creek,5/26/2019,Female ,474,339,Orange,1.26057e+11,NA,4
WCR2019_0599,Trout Creek,5/26/2019,Female ,483,341,Orange,1.26057e+11,NA,5
WCR2019_0608,Trout Creek,5/26/2019,Female ,454,350,Orange,1.26057e+11,NA,6
WCR2019_0614,Middle Creek,6/4/2019,Male ,415,463,Green,1.26057e+11,NA,6
WCR2019_0615,Trout Creek,6/5/2019,Female ,450,356,Orange,1.26057e+11,NA,7
WCR2019_0617,Middle Creek,6/10/2019,Male ,437,464,Green,1.26057e+11,NA,5
WCR2019_0620,Middle Creek,6/10/2019,Male ,445,359,Orange,1.26057e+11,NA,7
WCR2019_0636,Trout Creek,6/24/2019,Female ,463,373,Orange,1.26057e+11,NA,1
WCR2019_0642,Trout Creek,7/3/2019,Male ,381,378,Orange,1.26057e+11,NA,7
WCR2019_0656,Trout,8/17/2019,NA,28,NA,NA,NA,Site 1,5
WCR2019_0662,Trout,8/17/2019,NA,27,NA,NA,NA,Site 1,5
WCR2019_0690,Trout,8/17/2019,NA,29,NA,NA,NA,Site 2,2
WCR2019_0695,Trout,8/17/2019,NA,36,NA,NA,NA,Site 2,3
WCR2019_0699,Trout,8/17/2019,NA,37,NA,NA,NA,Site 2,4
WCR2019_0711,Trout,8/17/2019,NA,31,NA,NA,NA,Site 2,2
WCR2019_0722,Trout,8/17/2019,NA,26,NA,NA,NA,Site 3,2
WCR2019_0734,Trout,8/17/2019,NA,36,NA,NA,NA,Site 3,1
WCR2019_0786,Trout,8/26/2019,NA,43,NA,NA,NA,Site 1,3
WCR2019_0793,Trout,8/26/2019,NA,35,NA,NA,NA,Site 1,7
WCR2019_0794,Trout,8/26/2019,NA,39,NA,NA,NA,Site 1,4
WCR2019_0800,Trout,8/26/2019,NA,35,NA,NA,NA,Site 1,7
WCR2019_0811,Trout,8/26/2019,NA,42,NA,NA,NA,Site 1,6
WCR2019_0834,Trout,8/26/2019,NA,45,NA,NA,NA,Site 2,4
WCR2019_0869,Trout,8/26/2019,NA,45,NA,NA,NA,Site 3,1
WCR2019_0932,Trout,9/4/2019,NA,38,NA,NA,NA,Site 1,6
WCR2019_0940,Trout,9/4/2019,NA,45,NA,NA,NA,Site 1,8
WCR2019_0980,Trout,9/4/2019,NA,33,NA,NA,NA,Site 2,8
WCR2019_0986,Trout,9/4/2019,NA,55,NA,NA,NA,Site 2,7
WCR2019_0989,Trout,9/4/2019,NA,39,NA,NA,NA,Site 2,4
WCR2019_1005,Trout,9/4/2019,NA,44,NA,NA,NA,Site 3,6
WCR2019_1018,Trout,9/4/2019,NA,46,NA,NA,NA,Site 3,8
WCR2019_1080,Trout,9/12/2019,NA,60,NA,NA,NA,Site 1,2
WCR2019_1124,Trout,9/12/2019,NA,51,NA,NA,NA,Site 2,4
WCR2019_1134,Trout,9/12/2019,NA,49,NA,NA,NA,Site 2,3
WCR2019_1153,Trout,9/12/2019,NA,42,NA,NA,NA,Site 3,2
WCR2019_1155,Trout,9/12/2019,NA,39,NA,NA,NA,Site 3,8
WCR2019_1158,Trout,9/12/2019,NA,33,NA,NA,NA,Site 3,8
WCR2019_1169,Trout,9/12/2019,NA,67,NA,NA,NA,Site 3,6
WCR2019_1173,Trout,9/12/2019,NA,37,NA,NA,NA,Site 3,2
WCR2019_1174,Trout,9/12/2019,NA,26,NA,NA,NA,Site 3,5
WCR2019_1329,Trout,9/21/2019,NA,49,NA,NA,NA,Site 1,7
WCR2019_1341,Trout,9/21/2019,NA,38,NA,NA,NA,Site 1,4
WCR2019_1358,Trout,9/21/2019,NA,55,NA,NA,NA,Site 2,8
WCR2019_1375,Trout,9/21/2019,NA,47,NA,NA,NA,Site 2,4
WCR2019_1379,Trout,9/21/2019,NA,43,NA,NA,NA,Site 2,3
WCR2019_1390,Trout,9/21/2019,NA,42,NA,NA,NA,Site 2,5
WCR2019_1401,Trout,9/21/2019,NA,50,NA,NA,NA,Site 3,6
WCR2019_1406,Trout,9/21/2019,NA,43,NA,NA,NA,Site 3,5
WCR2019_1418,Trout,9/21/2019,NA,56,NA,NA,NA,Site 3,6
WCR2019_1420,Trout,9/21/2019,NA,43,NA,NA,NA,Site 3,3
WCR2019_1478,Trout,9/27/2019,NA,52,NA,NA,NA,Site 1,3
WCR2019_1482,Trout,9/27/2019,NA,60,NA,NA,NA,Site 1,3
WCR2019_1492,Trout,9/27/2019,NA,57,NA,NA,NA,Site 1,5
WCR2019_1509,Trout ,9/27/2019,NA,41,NA,NA,NA,Site 2,1
WCR2019_1513,Trout ,9/27/2019,NA,41,NA,NA,NA,Site 2,1
WCR2019_1518,Trout,9/27/2019,NA,47,NA,NA,NA,Site 2,7
WCR2019_1531,Trout ,9/27/2019,NA,47,NA,NA,NA,Site 2,5
WCR2019_1536,Trout,9/27/2019,NA,39,NA,NA,NA,Site 2,4
WCR2019_1539,Trout ,9/27/2019,NA,46,NA,NA,NA,Site 2,7
WCR2019_1547,Trout,9/27/2019,NA,51,NA,NA,NA,Site 3,7
WCR2019_1550,Trout ,9/27/2019,NA,35,NA,NA,NA,Site 3,8
WCR2019_1555,Trout,9/27/2019,NA,57,NA,NA,NA,Site 3,7
WCR2019_1574,Trout ,9/27/2019,NA,42,NA,NA,NA,Site 3,2
WCR2019_1635,Trout ,10/3/2019,NA,41,NA,NA,NA,Site 1,4
WCR2019_1647,Trout ,10/3/2019,NA,37,NA,NA,NA,Site 1,6
WCR2019_1651,Trout,10/3/2019,NA,38,NA,NA,NA,Site 2,2
WCR2019_1654,Trout ,10/3/2019,NA,43,NA,NA,NA,Site 2,3
WCR2019_1659,Trout,10/3/2019,NA,46,NA,NA,NA,Site 2,2
WCR2019_1681,Trout,10/3/2019,NA,43,NA,NA,NA,Site 3,1
WCR2019_1682,Trout ,10/3/2019,NA,47,NA,NA,NA,Site 3,6
WCR2019_1686,Trout ,10/3/2019,NA,48,NA,NA,NA,Site 3,4
WCR2019_1692,Trout ,10/3/2019,NA,33,NA,NA,NA,Site 3,7
WCR2019_1741,Trout,10/12/2019,NA,49,NA,NA,NA,Site 1 ,8
WCR2019_1768,Trout ,10/12/2019,NA,44,NA,NA,NA,Site 2,5
WCR2019_1790,Trout ,10/12/2019,NA,61,NA,NA,NA,Site 3,4
WCR2019_1793,Trout,10/12/2019,NA,40,NA,NA,NA,Site 3,4
